Id,WnvPresent
16452,0
16453,0
16454,1
16455,0
16456,1
16457,1
16458,1
16459,0
16460,0
16461,0
16462,1
16463,0
16464,1
16465,1
16466,1
16467,0
16468,0
16469,0
16470,1
16471,0
16472,1
16473,1
16474,1
16475,0
16476,0
16477,0
16478,1
16479,0
16480,1
16481,1
16482,1
16483,0
16484,0
16485,0
16486,1
16487,0
16488,1
16489,1
16490,1
16491,0
16492,0
16493,0
16494,1
16495,0
16496,1
16497,1
16498,1
16499,0
16500,0
16501,0
16502,1
16503,0
16504,1
16505,1
16506,1
16507,0
16508,0
16509,0
16510,1
16511,0
16512,1
16513,1
16514,1
16515,0
16516,0
16517,0
16518,1
16519,0
16520,1
16521,1
16522,1
16523,0
16524,0
16525,0
16526,1
16527,0
16528,1
16529,1
16530,1
16531,0
16532,0
16533,0
16534,1
16535,0
16536,1
16537,1
16538,1
16539,0
16540,0
16541,0
16542,1
16543,0
16544,1
16545,1
16546,1
16547,0
16548,0
16549,0
16550,1
16551,0
16552,1
16553,1
16554,1
16555,0
16556,0
16557,0
16558,1
16559,0
16560,1
16561,1
16562,1
16563,0
16564,0
16565,0
16566,1
16567,0
16568,1
16569,1
16570,1
16571,0
16572,0
16573,0
16574,1
16575,0
16576,1
16577,1
16578,1
16579,0
16580,0
16581,0
16582,1
16583,0
16584,1
16585,1
16586,1
16587,0
16588,0
16589,0
16590,1
16591,0
16592,1
16593,1
16594,1
16595,0
16596,0
16597,0
16598,1
16599,0
16600,1
16601,1
16602,1
16603,0
16604,0
16605,0
16606,1
16607,0
16608,1
16609,1
16610,1
16611,0
16612,0
16613,0
16614,1
16615,0
16616,1
16617,1
16618,1
16619,0
16620,0
16621,0
16622,1
16623,0
16624,1
16625,1
16626,1
16627,0
16628,0
16629,0
16630,1
16631,0
16632,1
16633,1
16634,1
16635,0
16636,0
16637,0
16638,1
16639,0
16640,1
16641,1
16642,1
16643,0
16644,0
16645,0
16646,1
16647,0
16648,1
16649,1
16650,1
16651,0
16652,0
16653,0
16654,1
16655,0
16656,1
16657,1
16658,1
16659,0
16660,0
16661,0
16662,1
16663,0
16664,1
16665,1
16666,1
16667,0
16668,0
16669,0
16670,1
16671,0
16672,1
16673,1
16674,1
16675,0
16676,0
16677,0
16678,1
16679,0
16680,1
16681,1
16682,1
16683,0
16684,0
16685,0
16686,1
16687,0
16688,1
16689,1
16690,1
16691,0
16692,0
16693,0
16694,1
16695,0
16696,1
16697,1
16698,1
16699,0
16700,0
16701,0
16702,1
16703,0
16704,1
16705,1
16706,1
16707,1
16708,0
16709,0
16710,0
16711,1
16712,0
16713,1
16714,1
16715,1
16716,0
16717,0
16718,0
16719,1
16720,0
16721,1
16722,1
16723,1
16724,1
16725,1
16726,1
16727,0
16728,0
16729,0
16730,1
16731,0
16732,1
16733,1
16734,1
16735,0
16736,0
16737,0
16738,1
16739,0
16740,1
16741,1
16742,1
16743,1
16744,0
16745,0
16746,0
16747,1
16748,0
16749,1
16750,1
16751,1
16752,0
16753,0
16754,0
16755,1
16756,0
16757,1
16758,1
16759,1
16760,0
16761,0
16762,0
16763,1
16764,0
16765,1
16766,1
16767,1
16768,1
16769,1
16770,1
16771,0
16772,0
16773,0
16774,1
16775,0
16776,1
16777,1
16778,1
16779,0
16780,0
16781,0
16782,1
16783,0
16784,1
16785,1
16786,1
16787,0
16788,0
16789,0
16790,1
16791,0
16792,1
16793,1
16794,1
16795,0
16796,0
16797,0
16798,1
16799,0
16800,1
16801,1
16802,1
16803,0
16804,0
16805,0
16806,1
16807,0
16808,1
16809,1
16810,1
16811,0
16812,0
16813,0
16814,1
16815,0
16816,1
16817,1
16818,1
16819,0
16820,0
16821,0
16822,1
16823,0
16824,1
16825,1
16826,1
16827,0
16828,0
16829,0
16830,1
16831,0
16832,1
16833,1
16834,1
16835,0
16836,0
16837,0
16838,1
16839,0
16840,1
16841,1
16842,1
16843,0
16844,0
16845,0
16846,1
16847,0
16848,1
16849,1
16850,1
16851,0
16852,0
16853,0
16854,1
16855,0
16856,1
16857,1
16858,1
16859,0
16860,0
16861,0
16862,1
16863,0
16864,1
16865,1
16866,1
16867,0
16868,0
16869,0
16870,1
16871,0
16872,1
16873,1
16874,1
16875,0
16876,0
16877,0
16878,1
16879,0
16880,1
16881,1
16882,1
16883,0
16884,0
16885,0
16886,1
16887,0
16888,1
16889,1
16890,1
16891,0
16892,0
16893,0
16894,1
16895,0
16896,1
16897,1
16898,1
16899,0
16900,0
16901,0
16902,1
16903,0
16904,1
16905,1
16906,1
16907,0
16908,0
16909,0
16910,1
16911,0
16912,1
16913,1
16914,1
16915,0
16916,0
16917,0
16918,1
16919,0
16920,1
16921,1
16922,1
16923,0
16924,0
16925,0
16926,1
16927,0
16928,1
16929,1
16930,1
16931,0
16932,0
16933,0
16934,1
16935,0
16936,1
16937,1
16938,1
16939,0
16940,0
16941,0
16942,1
16943,0
16944,1
16945,1
16946,1
16947,0
16948,0
16949,0
16950,1
16951,0
16952,1
16953,1
16954,1
16955,0
16956,0
16957,0
16958,1
16959,0
16960,1
16961,1
16962,1
16963,0
16964,0
16965,0
16966,1
16967,0
16968,1
16969,1
16970,1
16971,0
16972,0
16973,0
16974,1
16975,0
16976,1
16977,1
16978,1
16979,0
16980,0
16981,0
16982,1
16983,0
16984,1
16985,1
16986,1
16987,0
16988,0
16989,0
16990,1
16991,0
16992,1
16993,1
16994,1
16995,0
16996,0
16997,0
16998,1
16999,0
17000,1
17001,0
17002,1
17003,0
17004,0
17005,0
17006,1
17007,0
17008,1
17009,0
17010,1
17011,0
17012,0
17013,0
17014,1
17015,0
17016,1
17017,0
17018,1
17019,0
17020,0
17021,0
17022,1
17023,0
17024,1
17025,0
17026,1
17027,0
17028,0
17029,0
17030,1
17031,0
17032,1
17033,0
17034,1
17035,0
17036,0
17037,0
17038,1
17039,0
17040,1
17041,0
17042,1
17043,0
17044,0
17045,0
17046,1
17047,0
17048,1
17049,0
17050,1
17051,0
17052,0
17053,0
17054,1
17055,0
17056,1
17057,0
17058,1
17059,0
17060,0
17061,0
17062,1
17063,0
17064,1
17065,0
17066,1
17067,0
17068,0
17069,0
17070,1
17071,0
17072,1
17073,0
17074,1
17075,0
17076,0
17077,0
17078,1
17079,0
17080,1
17081,0
17082,1
17083,0
17084,0
17085,0
17086,1
17087,0
17088,1
17089,0
17090,1
17091,0
17092,0
17093,0
17094,1
17095,0
17096,1
17097,0
17098,1
17099,0
17100,0
17101,0
17102,1
17103,0
17104,1
17105,0
17106,1
17107,0
17108,0
17109,0
17110,1
17111,0
17112,1
17113,0
17114,1
17115,0
17116,0
17117,0
17118,1
17119,0
17120,1
17121,0
17122,1
17123,0
17124,0
17125,0
17126,1
17127,0
17128,1
17129,0
17130,1
17131,0
17132,0
17133,0
17134,1
17135,0
17136,1
17137,0
17138,1
17139,0
17140,0
17141,0
17142,1
17143,0
17144,1
17145,0
17146,1
17147,0
17148,0
17149,0
17150,1
17151,0
17152,1
17153,0
17154,1
17155,0
17156,0
17157,0
17158,1
17159,0
17160,1
17161,0
17162,1
17163,0
17164,0
17165,0
17166,1
17167,0
17168,1
17169,0
17170,1
17171,0
17172,0
17173,0
17174,1
17175,0
17176,1
17177,0
17178,1
17179,0
17180,0
17181,0
17182,1
17183,0
17184,1
17185,0
17186,1
17187,0
17188,0
17189,0
17190,1
17191,0
17192,1
17193,1
17194,0
17195,1
17196,0
17197,0
17198,0
17199,1
17200,0
17201,1
17202,0
17203,1
17204,0
17205,0
17206,0
17207,1
17208,0
17209,1
17210,0
17211,1
17212,0
17213,0
17214,0
17215,1
17216,0
17217,1
17218,0
17219,1
17220,0
17221,0
17222,0
17223,1
17224,0
17225,1
17226,0
17227,1
17228,0
17229,0
17230,0
17231,1
17232,0
17233,1
17234,0
17235,1
17236,0
17237,0
17238,0
17239,1
17240,0
17241,1
17242,0
17243,1
17244,0
17245,0
17246,0
17247,1
17248,0
17249,1
17250,0
17251,1
17252,0
17253,0
17254,0
17255,1
17256,0
17257,1
17258,0
17259,1
17260,0
17261,0
17262,0
17263,1
17264,0
17265,1
17266,0
17267,1
17268,0
17269,0
17270,0
17271,1
17272,0
17273,1
17274,0
17275,1
17276,0
17277,0
17278,0
17279,1
17280,0
17281,1
17282,0
17283,1
17284,0
17285,0
17286,0
17287,1
17288,0
17289,1
17290,0
17291,1
17292,0
17293,0
17294,0
17295,1
17296,0
17297,1
17298,0
17299,1
17300,0
17301,0
17302,0
17303,1
17304,0
17305,1
17306,1
17307,0
17308,1
17309,0
17310,0
17311,0
17312,1
17313,0
17314,1
17315,0
17316,1
17317,0
17318,0
17319,0
17320,1
17321,0
17322,1
17323,0
17324,1
17325,0
17326,0
17327,0
17328,1
17329,0
17330,1
17331,0
17332,1
17333,0
17334,0
17335,0
17336,1
17337,0
17338,1
17339,0
17340,1
17341,0
17342,0
17343,0
17344,1
17345,0
17346,1
17347,0
17348,1
17349,0
17350,0
17351,0
17352,1
17353,0
17354,1
17355,0
17356,1
17357,0
17358,0
17359,0
17360,1
17361,0
17362,1
17363,0
17364,1
17365,0
17366,0
17367,0
17368,1
17369,0
17370,1
17371,0
17372,1
17373,0
17374,0
17375,0
17376,1
17377,0
17378,1
17379,0
17380,1
17381,0
17382,0
17383,0
17384,1
17385,0
17386,1
17387,0
17388,1
17389,0
17390,0
17391,0
17392,1
17393,0
17394,1
17395,0
17396,1
17397,0
17398,0
17399,0
17400,1
17401,0
17402,1
17403,0
17404,1
17405,0
17406,0
17407,0
17408,1
17409,0
17410,1
17411,0
17412,1
17413,0
17414,0
17415,0
17416,1
17417,0
17418,1
17419,0
17420,1
17421,0
17422,0
17423,0
17424,1
17425,0
17426,1
17427,0
17428,1
17429,0
17430,0
17431,0
17432,1
17433,0
17434,1
17435,0
17436,1
17437,0
17438,0
17439,0
17440,1
17441,0
17442,1
17443,0
17444,1
17445,0
17446,0
17447,0
17448,1
17449,0
17450,1
17451,0
17452,1
17453,0
17454,0
17455,0
17456,1
17457,0
17458,1
17459,0
17460,1
17461,0
17462,0
17463,0
17464,1
17465,0
17466,1
17467,0
17468,1
17469,0
17470,0
17471,0
17472,1
17473,0
17474,1
17475,0
17476,1
17477,0
17478,0
17479,0
17480,1
17481,0
17482,1
17483,0
17484,1
17485,0
17486,0
17487,0
17488,1
17489,0
17490,1
17491,0
17492,1
17493,0
17494,0
17495,0
17496,1
17497,0
17498,1
17499,0
17500,1
17501,0
17502,0
17503,0
17504,1
17505,0
17506,1
17507,0
17508,1
17509,0
17510,0
17511,0
17512,1
17513,0
17514,1
17515,0
17516,1
17517,0
17518,0
17519,0
17520,1
17521,0
17522,1
17523,0
17524,1
17525,0
17526,0
17527,0
17528,1
17529,0
17530,1
17531,0
17532,1
17533,0
17534,0
17535,0
17536,1
17537,0
17538,1
17539,0
17540,1
17541,0
17542,0
17543,0
17544,1
17545,0
17546,1
17547,0
17548,1
17549,0
17550,0
17551,0
17552,1
17553,0
17554,1
17555,0
17556,1
17557,0
17558,0
17559,0
17560,1
17561,0
17562,1
17563,0
17564,1
17565,0
17566,0
17567,0
17568,1
17569,0
17570,1
17571,0
17572,1
17573,0
17574,0
17575,0
17576,1
17577,0
17578,1
17579,0
17580,1
17581,0
17582,0
17583,0
17584,1
17585,0
17586,1
17587,0
17588,1
17589,0
17590,0
17591,0
17592,1
17593,0
17594,1
17595,0
17596,1
17597,0
17598,0
17599,0
17600,1
17601,0
17602,1
17603,0
17604,1
17605,0
17606,0
17607,0
17608,1
17609,0
17610,1
17611,0
17612,1
17613,0
17614,0
17615,0
17616,1
17617,0
17618,1
17619,0
17620,1
17621,0
17622,0
17623,0
17624,1
17625,0
17626,1
17627,1
17628,0
17629,1
17630,0
17631,0
17632,0
17633,1
17634,0
17635,1
17636,0
17637,1
17638,0
17639,0
17640,0
17641,1
17642,0
17643,1
17644,0
17645,1
17646,0
17647,0
17648,0
17649,1
17650,0
17651,1
17652,0
17653,1
17654,0
17655,0
17656,0
17657,1
17658,0
17659,1
17660,0
17661,1
17662,0
17663,0
17664,0
17665,1
17666,0
17667,1
17668,0
17669,1
17670,0
17671,0
17672,0
17673,1
17674,0
17675,1
17676,0
17677,1
17678,0
17679,0
17680,0
17681,1
17682,0
17683,1
17684,0
17685,1
17686,0
17687,0
17688,0
17689,1
17690,0
17691,1
17692,0
17693,1
17694,0
17695,0
17696,0
17697,1
17698,0
17699,1
17700,0
17701,1
17702,0
17703,0
17704,0
17705,1
17706,0
17707,1
17708,0
17709,1
17710,0
17711,0
17712,0
17713,1
17714,0
17715,1
17716,0
17717,1
17718,0
17719,0
17720,0
17721,1
17722,0
17723,1
17724,0
17725,1
17726,0
17727,0
17728,0
17729,1
17730,0
17731,1
17732,0
17733,1
17734,0
17735,0
17736,0
17737,1
17738,0
17739,1
17740,0
17741,1
17742,0
17743,0
17744,0
17745,1
17746,0
17747,1
17748,1
17749,0
17750,1
17751,0
17752,0
17753,0
17754,1
17755,0
17756,1
17757,0
17758,1
17759,0
17760,0
17761,0
17762,1
17763,0
17764,1
17765,0
17766,1
17767,0
17768,0
17769,0
17770,1
17771,0
17772,1
17773,0
17774,1
17775,0
17776,0
17777,0
17778,1
17779,0
17780,1
17781,0
17782,1
17783,0
17784,0
17785,0
17786,1
17787,0
17788,1
17789,0
17790,1
17791,0
17792,0
17793,0
17794,1
17795,0
17796,1
17797,0
17798,1
17799,0
17800,0
17801,0
17802,1
17803,0
17804,1
17805,0
17806,1
17807,0
17808,0
17809,0
17810,1
17811,0
17812,1
17813,0
17814,1
17815,0
17816,0
17817,0
17818,1
17819,0
17820,1
17821,0
17822,1
17823,0
17824,0
17825,0
17826,1
17827,0
17828,1
17829,0
17830,1
17831,0
17832,0
17833,0
17834,1
17835,0
17836,1
17837,0
17838,1
17839,0
17840,0
17841,0
17842,1
17843,0
17844,1
17845,0
17846,1
17847,0
17848,0
17849,0
17850,1
17851,0
17852,1
17853,0
17854,1
17855,0
17856,0
17857,0
17858,1
17859,0
17860,1
17861,0
17862,1
17863,0
17864,0
17865,0
17866,1
17867,0
17868,1
17869,0
17870,1
17871,0
17872,0
17873,0
17874,1
17875,0
17876,1
17877,0
17878,1
17879,0
17880,0
17881,0
17882,1
17883,0
17884,1
17885,0
17886,1
17887,0
17888,0
17889,0
17890,1
17891,0
17892,1
17893,0
17894,1
17895,0
17896,0
17897,0
17898,1
17899,0
17900,1
17901,1
17902,1
17903,0
17904,1
17905,0
17906,0
17907,0
17908,1
17909,0
17910,1
17911,0
17912,1
17913,0
17914,0
17915,0
17916,1
17917,0
17918,1
17919,0
17920,1
17921,0
17922,0
17923,0
17924,1
17925,0
17926,1
17927,0
17928,1
17929,0
17930,0
17931,0
17932,1
17933,0
17934,1
17935,0
17936,1
17937,0
17938,0
17939,0
17940,1
17941,0
17942,1
17943,0
17944,1
17945,0
17946,0
17947,0
17948,1
17949,0
17950,1
17951,0
17952,1
17953,0
17954,0
17955,0
17956,1
17957,0
17958,1
17959,0
17960,1
17961,0
17962,0
17963,0
17964,1
17965,0
17966,1
17967,0
17968,1
17969,0
17970,0
17971,0
17972,1
17973,0
17974,1
17975,0
17976,1
17977,0
17978,0
17979,0
17980,1
17981,0
17982,1
17983,0
17984,1
17985,0
17986,0
17987,0
17988,1
17989,0
17990,1
17991,0
17992,1
17993,0
17994,0
17995,0
17996,1
17997,0
17998,1
17999,0
18000,1
18001,0
18002,0
18003,0
18004,1
18005,0
18006,1
18007,0
18008,1
18009,0
18010,0
18011,0
18012,1
18013,0
18014,1
18015,0
18016,1
18017,0
18018,0
18019,0
18020,1
18021,0
18022,1
18023,0
18024,1
18025,0
18026,0
18027,0
18028,1
18029,0
18030,1
18031,0
18032,1
18033,0
18034,0
18035,0
18036,1
18037,0
18038,1
18039,0
18040,1
18041,0
18042,0
18043,0
18044,1
18045,0
18046,1
18047,0
18048,1
18049,0
18050,0
18051,0
18052,1
18053,0
18054,1
18055,0
18056,1
18057,0
18058,0
18059,0
18060,1
18061,0
18062,1
18063,0
18064,1
18065,0
18066,0
18067,0
18068,1
18069,0
18070,1
18071,0
18072,1
18073,0
18074,0
18075,0
18076,1
18077,0
18078,1
18079,0
18080,1
18081,0
18082,0
18083,0
18084,1
18085,0
18086,1
18087,0
18088,1
18089,0
18090,0
18091,0
18092,1
18093,0
18094,1
18095,0
18096,1
18097,0
18098,0
18099,0
18100,1
18101,0
18102,1
18103,0
18104,1
18105,0
18106,0
18107,0
18108,1
18109,0
18110,1
18111,0
18112,1
18113,0
18114,0
18115,0
18116,1
18117,0
18118,1
18119,0
18120,1
18121,0
18122,0
18123,0
18124,1
18125,0
18126,1
18127,0
18128,1
18129,0
18130,0
18131,0
18132,1
18133,0
18134,1
18135,0
18136,1
18137,0
18138,0
18139,0
18140,1
18141,0
18142,1
18143,0
18144,1
18145,0
18146,0
18147,0
18148,1
18149,0
18150,1
18151,0
18152,1
18153,0
18154,0
18155,0
18156,1
18157,0
18158,1
18159,0
18160,1
18161,0
18162,0
18163,0
18164,1
18165,0
18166,1
18167,0
18168,1
18169,0
18170,0
18171,0
18172,1
18173,0
18174,1
18175,0
18176,1
18177,0
18178,0
18179,0
18180,1
18181,0
18182,1
18183,0
18184,1
18185,0
18186,0
18187,0
18188,1
18189,0
18190,1
18191,0
18192,1
18193,0
18194,0
18195,0
18196,1
18197,0
18198,1
18199,0
18200,1
18201,0
18202,0
18203,0
18204,1
18205,0
18206,1
18207,0
18208,1
18209,0
18210,0
18211,0
18212,1
18213,0
18214,1
18215,1
18216,1
18217,1
18218,1
18219,1
18220,1
18221,1
18222,1
18223,1
18224,1
18225,1
18226,1
18227,1
18228,1
18229,1
18230,1
18231,1
18232,1
18233,1
18234,1
18235,1
18236,1
18237,1
18238,1
18239,1
18240,1
18241,1
18242,1
18243,1
18244,1
18245,1
18246,1
18247,1
18248,1
18249,1
18250,1
18251,1
18252,1
18253,1
18254,1
18255,1
18256,1
18257,1
18258,1
18259,1
18260,1
18261,1
18262,1
18263,1
18264,1
18265,1
18266,1
18267,1
18268,1
18269,1
18270,1
18271,1
18272,1
18273,1
18274,1
18275,1
18276,1
18277,1
18278,1
18279,1
18280,1
18281,1
18282,1
18283,1
18284,1
18285,1
18286,1
18287,1
18288,1
18289,1
18290,1
18291,1
18292,1
18293,1
18294,1
18295,1
18296,1
18297,1
18298,1
18299,1
18300,1
18301,1
18302,1
18303,1
18304,1
18305,1
18306,1
18307,1
18308,1
18309,1
18310,1
18311,1
18312,1
18313,1
18314,1
18315,1
18316,1
18317,1
18318,1
18319,1
18320,1
18321,1
18322,1
18323,1
18324,1
18325,1
18326,1
18327,1
18328,1
18329,1
18330,1
18331,1
18332,1
18333,1
18334,1
18335,1
18336,1
18337,1
18338,1
18339,1
18340,1
18341,1
18342,1
18343,1
18344,1
18345,1
18346,1
18347,1
18348,1
18349,1
18350,1
18351,1
18352,1
18353,1
18354,1
18355,1
18356,1
18357,1
18358,1
18359,1
18360,1
18361,1
18362,1
18363,1
18364,1
18365,1
18366,1
18367,1
18368,1
18369,1
18370,1
18371,1
18372,1
18373,1
18374,1
18375,1
18376,1
18377,1
18378,1
18379,1
18380,1
18381,1
18382,1
18383,1
18384,1
18385,1
18386,1
18387,1
18388,1
18389,1
18390,1
18391,1
18392,1
18393,1
18394,1
18395,1
18396,1
18397,1
18398,1
18399,1
18400,1
18401,1
18402,1
18403,1
18404,1
18405,1
18406,1
18407,1
18408,1
18409,1
18410,1
18411,1
18412,1
18413,1
18414,1
18415,1
18416,1
18417,1
18418,1
18419,1
18420,1
18421,1
18422,1
18423,1
18424,1
18425,1
18426,1
18427,1
18428,1
18429,1
18430,1
18431,1
18432,1
18433,1
18434,1
18435,1
18436,1
18437,1
18438,1
18439,1
18440,1
18441,1
18442,1
18443,1
18444,1
18445,1
18446,1
18447,1
18448,1
18449,1
18450,1
18451,1
18452,1
18453,1
18454,1
18455,1
18456,1
18457,1
18458,1
18459,1
18460,1
18461,1
18462,1
18463,1
18464,1
18465,1
18466,1
18467,1
18468,1
18469,1
18470,1
18471,1
18472,1
18473,1
18474,1
18475,1
18476,1
18477,1
18478,1
18479,1
18480,1
18481,1
18482,1
18483,1
18484,1
18485,1
18486,1
18487,1
18488,1
18489,1
18490,1
18491,1
18492,1
18493,1
18494,1
18495,1
18496,1
18497,1
18498,1
18499,1
18500,1
18501,1
18502,1
18503,1
18504,1
18505,1
18506,1
18507,1
18508,1
18509,1
18510,1
18511,1
18512,1
18513,1
18514,1
18515,1
18516,1
18517,1
18518,1
18519,1
18520,1
18521,1
18522,1
18523,1
18524,1
18525,1
18526,1
18527,1
18528,1
18529,1
18530,1
18531,1
18532,1
18533,1
18534,1
18535,1
18536,1
18537,1
18538,1
18539,1
18540,1
18541,1
18542,1
18543,1
18544,1
18545,1
18546,1
18547,1
18548,1
18549,1
18550,1
18551,1
18552,1
18553,1
18554,1
18555,1
18556,1
18557,1
18558,1
18559,1
18560,1
18561,1
18562,1
18563,1
18564,1
18565,1
18566,1
18567,1
18568,1
18569,1
18570,1
18571,1
18572,1
18573,1
18574,1
18575,1
18576,1
18577,1
18578,1
18579,1
18580,1
18581,1
18582,1
18583,1
18584,1
18585,1
18586,1
18587,1
18588,1
18589,1
18590,1
18591,1
18592,1
18593,1
18594,1
18595,1
18596,1
18597,1
18598,1
18599,1
18600,1
18601,1
18602,1
18603,1
18604,1
18605,1
18606,1
18607,1
18608,1
18609,1
18610,1
18611,1
18612,1
18613,1
18614,1
18615,1
18616,1
18617,1
18618,1
18619,1
18620,1
18621,1
18622,1
18623,1
18624,1
18625,1
18626,1
18627,1
18628,1
18629,1
18630,1
18631,1
18632,1
18633,1
18634,1
18635,1
18636,1
18637,1
18638,1
18639,1
18640,1
18641,1
18642,1
18643,1
18644,1
18645,1
18646,1
18647,1
18648,1
18649,1
18650,1
18651,1
18652,1
18653,1
18654,1
18655,1
18656,1
18657,1
18658,1
18659,1
18660,1
18661,1
18662,1
18663,1
18664,1
18665,1
18666,1
18667,1
18668,1
18669,1
18670,1
18671,1
18672,1
18673,1
18674,1
18675,1
18676,1
18677,1
18678,1
18679,1
18680,1
18681,1
18682,1
18683,1
18684,1
18685,1
18686,1
18687,1
18688,1
18689,1
18690,1
18691,1
18692,1
18693,1
18694,1
18695,1
18696,1
18697,1
18698,1
18699,1
18700,1
18701,1
18702,1
18703,1
18704,1
18705,1
18706,1
18707,1
18708,1
18709,1
18710,1
18711,1
18712,1
18713,1
18714,1
18715,1
18716,1
18717,1
18718,1
18719,1
18720,1
18721,1
18722,1
18723,1
18724,1
18725,1
18726,1
18727,1
18728,1
18729,1
18730,1
18731,1
18732,1
18733,1
18734,1
18735,1
18736,1
18737,1
18738,1
18739,1
18740,1
18741,1
18742,1
18743,1
18744,1
18745,1
18746,1
18747,1
18748,1
18749,1
18750,1
18751,1
18752,1
18753,1
18754,1
18755,1
18756,1
18757,1
18758,1
18759,1
18760,1
18761,1
18762,1
18763,1
18764,1
18765,1
18766,1
18767,1
18768,1
18769,1
18770,1
18771,1
18772,1
18773,1
18774,1
18775,1
18776,1
18777,1
18778,1
18779,1
18780,1
18781,1
18782,1
18783,1
18784,1
18785,1
18786,1
18787,1
18788,1
18789,1
18790,1
18791,1
18792,1
18793,1
18794,1
18795,1
18796,1
18797,1
18798,1
18799,1
18800,1
18801,1
18802,1
18803,1
18804,1
18805,1
18806,1
18807,1
18808,1
18809,1
18810,1
18811,1
18812,1
18813,1
18814,1
18815,1
18816,1
18817,1
18818,1
18819,1
18820,1
18821,1
18822,1
18823,1
18824,1
18825,1
18826,1
18827,1
18828,1
18829,1
18830,1
18831,1
18832,1
18833,1
18834,1
18835,1
18836,1
18837,1
18838,1
18839,1
18840,1
18841,1
18842,1
18843,1
18844,1
18845,1
18846,1
18847,1
18848,1
18849,1
18850,1
18851,1
18852,1
18853,1
18854,1
18855,1
18856,1
18857,1
18858,1
18859,1
18860,1
18861,1
18862,1
18863,1
18864,1
18865,1
18866,1
18867,1
18868,1
18869,1
18870,1
18871,1
18872,1
18873,1
18874,1
18875,1
18876,1
18877,1
18878,1
18879,1
18880,1
18881,1
18882,1
18883,1
18884,1
18885,1
18886,1
18887,1
18888,1
18889,1
18890,1
18891,1
18892,1
18893,1
18894,1
18895,1
18896,1
18897,1
18898,1
18899,1
18900,1
18901,1
18902,1
18903,1
18904,1
18905,1
18906,1
18907,1
18908,1
18909,1
18910,1
18911,1
18912,1
18913,1
18914,1
18915,1
18916,1
18917,1
18918,1
18919,1
18920,1
18921,1
18922,1
18923,1
18924,1
18925,1
18926,1
18927,1
18928,1
18929,1
18930,1
18931,1
18932,1
18933,1
18934,1
18935,1
18936,1
18937,1
18938,1
18939,1
18940,1
18941,1
18942,1
18943,1
18944,1
18945,1
18946,1
18947,1
18948,1
18949,1
18950,1
18951,1
18952,1
18953,1
18954,1
18955,1
18956,1
18957,1
18958,1
18959,1
18960,1
18961,1
18962,1
18963,1
18964,1
18965,1
18966,1
18967,1
18968,1
18969,1
18970,1
18971,1
18972,1
18973,1
18974,1
18975,1
18976,1
18977,1
18978,1
18979,1
18980,1
18981,1
18982,1
18983,1
18984,1
18985,1
18986,1
18987,1
18988,1
18989,1
18990,1
18991,1
18992,1
18993,1
18994,1
18995,1
18996,1
18997,1
18998,1
18999,1
19000,1
19001,1
19002,1
19003,1
19004,1
19005,1
19006,1
19007,1
19008,1
19009,1
19010,1
19011,1
19012,1
19013,1
19014,1
19015,1
19016,1
19017,1
19018,1
19019,1
19020,1
19021,1
19022,1
19023,1
19024,1
19025,1
19026,1
19027,1
19028,1
19029,1
19030,1
19031,1
19032,1
19033,1
19034,1
19035,1
19036,1
19037,1
19038,1
19039,1
19040,1
19041,1
19042,1
19043,1
19044,1
19045,1
19046,1
19047,1
19048,1
19049,1
19050,1
19051,1
19052,1
19053,1
19054,1
19055,1
19056,1
19057,1
19058,1
19059,1
19060,1
19061,1
19062,1
19063,1
19064,1
19065,1
19066,1
19067,1
19068,1
19069,1
19070,1
19071,1
19072,1
19073,1
19074,1
19075,1
19076,1
19077,1
19078,1
19079,1
19080,1
19081,1
19082,1
19083,1
19084,1
19085,1
19086,1
19087,1
19088,1
19089,1
19090,1
19091,1
19092,1
19093,1
19094,1
19095,1
19096,1
19097,1
19098,1
19099,1
19100,1
19101,1
19102,1
19103,1
19104,1
19105,1
19106,1
19107,1
19108,1
19109,1
19110,1
19111,1
19112,1
19113,1
19114,1
19115,1
19116,1
19117,1
19118,1
19119,1
19120,1
19121,1
19122,1
19123,1
19124,1
19125,1
19126,1
19127,1
19128,1
19129,1
19130,1
19131,1
19132,1
19133,1
19134,1
19135,1
19136,1
19137,1
19138,1
19139,1
19140,1
19141,1
19142,1
19143,1
19144,1
19145,1
19146,1
19147,1
19148,1
19149,1
19150,1
19151,1
19152,1
19153,1
19154,1
19155,1
19156,1
19157,1
19158,1
19159,1
19160,1
19161,1
19162,1
19163,1
19164,1
19165,1
19166,1
19167,1
19168,1
19169,1
19170,1
19171,1
19172,1
19173,1
19174,1
19175,1
19176,1
19177,1
19178,1
19179,1
19180,1
19181,1
19182,1
19183,1
19184,1
19185,1
19186,1
19187,1
19188,1
19189,1
19190,1
19191,1
19192,1
19193,1
19194,1
19195,1
19196,1
19197,1
19198,1
19199,1
19200,1
19201,1
19202,1
19203,1
19204,1
19205,1
19206,1
19207,1
19208,1
19209,1
19210,1
19211,1
19212,1
19213,1
19214,1
19215,1
19216,1
19217,1
19218,1
19219,1
19220,1
19221,1
19222,1
19223,1
19224,1
19225,1
19226,1
19227,1
19228,1
19229,1
19230,1
19231,1
19232,1
19233,1
19234,1
19235,1
19236,1
19237,1
19238,1
19239,1
19240,1
19241,1
19242,1
19243,1
19244,1
19245,1
19246,1
19247,1
19248,1
19249,1
